company_acer,company_apple,company_asus,company_dell,company_hp,company_lenovo,company_lg,company_msi,company_other (chinease/korean),company_other (european/american),company_samsung,company_toshiba,cpu_brand,cpu_cores,cpu_mark,cpu_name,cpu_name_key,cpu_thread_mark,gpu_brand,gpu_g2d_mark,gpu_g3d_mark,gpu_name,gpu_name_key,inches,memory_flash_storage,memory_hdd,memory_hybrid,memory_primary,memory_secondary,memory_ssd,opsys_android,opsys_chrome os,opsys_linux,opsys_macos,opsys_windows 10,opsys_windows 7,price_bracket,price_euros,ram_gb,screen_panel_ips,screen_resolution_l,screen_resolution_w,screen_retina_display,screen_touchscreen,typename_2 in 1 convertible,typename_gaming,typename_notebook,typename_ultrabook,weight_kg
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,1128,Intel Celeron Dual Core N3350 1.1GHz,Intel Celeron N3350 @ 1.10GHz,809,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,14.0,1,0,0,32.0,0.0,0,0,0,0,0,1,0,Budget,298.0,4,0,1080,1920,0,0,0,0,1,0,1.5
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3745,Intel Core i5 7300U 2.6GHz,Intel Core i5-7300U @ 2.60GHz,1965,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,Mid Range,1426.66,16,0,1080,1920,0,0,0,0,1,0,1.93
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Nvidia,150,1092,Nvidia GeForce 920MX                              ,GeForce 920MX                                     ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,857.07,8,1,1080,1920,0,0,0,0,1,0,1.87
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3745,Intel Core i5 7300U 2.6GHz,Intel Core i5-7300U @ 2.60GHz,1965,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1179.0,8,0,1080,1920,0,0,0,0,1,0,1.9
0,0,0,0,0,1,0,0,0,0,0,0,AMD,4,1736,AMD A6-Series 7310 2GHz,AMD A6-7310 APU,787,AMD,278,1543,AMD Radeon R4                                     ,Radeon RX 640                                     ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,298.0,4,0,768,1366,0,0,0,0,1,0,2.19
0,0,0,0,0,0,0,0,0,1,0,0,Intel,4,820,Intel Atom Z8350 1.92GHz,Intel Atom Z3580 @ 1.33GHz,564,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,14.0,0,1,0,32.0,0.0,0,0,0,0,0,1,0,Budget,265.0,4,1,1200,1920,0,0,0,0,1,0,1.4
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,17.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1200.0,8,0,1080,1920,0,0,0,0,1,0,2.63
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1686.64,8,1,1440,2560,0,0,0,0,0,1,1.17
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,836.6,8,1,768,1366,0,1,1,0,0,0,1.58
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1499.0,8,1,1080,1920,0,0,0,0,0,1,1.32
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,875,14489,Nvidia GeForce GTX 1070                           ,GeForce GTX 1070 Ti                               ,17.3,0,1,0,1000.0,1000.0,1,0,0,0,0,1,0,High End,3659.4,32,0,2160,3840,0,0,0,1,0,0,4.36
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050 Ti                        ,GeForce GTX 1050 Ti                               ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1348.48,8,0,1080,1920,0,0,0,1,0,0,2.7
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,0,0,Budget,489.9,4,0,768,1366,0,0,0,0,1,0,1.9
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,719.0,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,649.0,4,0,1080,1920,0,1,1,0,0,0,1.71
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,AMD,182,913,AMD Radeon R7 M445                                ,Radeon R7 M445                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,1,0,0,0,Budget,589.52,8,0,768,1366,0,0,0,0,1,0,2.32
0,0,0,0,1,0,0,0,0,0,0,0,AMD,2,1515,AMD A9-Series 9420 3GHz,AMD A9-9420,1318,AMD,164,470,AMD Radeon 520                                    ,Radeon R5 M420                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,489.0,4,0,1080,1920,0,0,0,0,1,0,2.1
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,High End,1935.0,16,1,1080,1920,0,0,0,1,0,0,4.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,649.0,12,0,768,1366,0,0,0,0,1,0,2.25
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,559.0,4,0,768,1366,0,0,0,0,1,0,2.4
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,960.0,8,1,1080,1920,0,0,0,0,1,0,1.44
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,779.0,4,0,1080,1920,0,0,0,0,1,0,1.85
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,387,4347,Nvidia Quadro M2200                               ,Quadro M2200                                      ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,2419.0,16,0,1080,1920,0,0,0,0,0,0,2.6
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,659.0,8,0,1080,1920,0,1,1,0,0,0,1.55
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,2094.48,16,0,1080,1920,0,0,0,1,0,0,1.8
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,410.8,4,0,768,1366,0,0,0,0,1,0,2.4
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1207.0,8,0,1080,1920,0,0,0,0,1,0,2.0
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,665.0,8,0,768,1366,0,0,0,0,1,0,2.0
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1535.0,8,1,1080,1920,0,1,0,0,1,0,1.25
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,999.0,8,0,1080,1920,0,1,1,0,0,0,1.7
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3665,Intel Core i7 7600U 2.8GHz,Intel Core i7-7600U @ 2.80GHz,1989,Nvidia,234,1981,Nvidia Quadro M520M                               ,Quadro M520                                       ,15.6,0,0,0,1000.0,0.0,1,0,0,0,0,1,0,High End,3299.0,16,1,2160,3840,0,0,0,0,0,0,2.5
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,14.0,1,0,0,32.0,0.0,0,0,1,0,0,0,0,Budget,330.0,2,0,768,1366,0,0,0,0,1,0,1.68
0,0,0,0,0,0,0,0,0,0,1,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1649.0,16,0,1080,1920,0,0,0,0,0,1,0.81
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,539.0,8,0,1080,1920,0,0,0,0,1,0,1.86
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1126.71,8,0,768,1366,0,0,0,0,1,0,1.6
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,7563,Intel Xeon E3-1535M v5 2.9GHz,Intel Xeon E3-1535M v5 @ 2.90GHz,2139,Nvidia,344,3549,Nvidia Quadro M2000M                              ,Quadro M2000M                                     ,17.3,0,0,0,256.0,0.0,1,0,0,0,0,0,1,High End,4389.0,16,1,1080,1920,0,0,0,0,0,0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,11.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,475.0,4,0,768,1366,0,1,0,0,1,0,1.4
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3258,Intel Core i5 6300U 2.4GHz,Intel Core i5-6300U @ 2.40GHz,1691,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1900.0,8,0,1080,1920,0,0,0,0,1,0,1.84
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,4694,Intel Core i5 6300HQ 2.3GHz,Intel Core i5-6300HQ @ 2.30GHz,1794,Nvidia,219,2604,Nvidia GeForce GTX 950M                           ,GeForce GTX 950M                                  ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,0,0,Budget,579.0,4,0,768,1366,0,0,0,0,1,0,2.45
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,180.0,0.0,1,0,0,0,0,1,0,Mid Range,1096.0,4,0,1080,1920,0,0,0,0,0,1,1.7
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,849.9,4,0,768,1366,0,0,0,0,1,0,2.37
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3207,Intel Core i5 6260U 1.8GHz,Intel Core i5-6260U @ 1.80GHz,1665,Intel,218,922,Intel HD Graphics 540                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1199.0,8,1,1800,3200,0,1,1,0,0,0,1.3
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1099.0,8,1,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,335,2996,Nvidia Quadro M1000M                              ,Quadro M1000M                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,0,1,Mid Range,1561.0,8,0,1080,1920,0,0,0,0,0,0,2.59
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,875,14489,Nvidia GeForce GTX 1070                           ,GeForce GTX 1070 Ti                               ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,2868.99,16,1,2160,3840,0,0,0,1,0,0,4.42
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,599.0,4,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1048.0,8,1,1080,1920,0,0,0,1,0,0,2.5
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3665,Intel Core i7 7600U 2.8GHz,Intel Core i7-7600U @ 2.80GHz,1989,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,12.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1859.0,16,0,1080,1920,0,0,0,0,0,1,1.18
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,2814,Intel Core i5 7Y57 1.2GHz,Intel Core i5-7Y57 @ 1.20GHz,1699,Intel,218,922,Intel HD Graphics 615                             ,Intel HD Graphics 620                             ,12.3,0,0,0,256.0,0.0,1,0,1,0,0,0,0,Mid Range,1559.0,8,0,1600,2400,0,1,0,0,0,1,1.1
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1129.0,8,1,1800,3200,0,0,0,0,0,1,1.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,849.0,4,0,768,1366,0,0,0,0,1,0,1.65
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,655.0,4,0,768,1366,0,0,0,0,1,0,1.6
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,2138,Intel Pentium Quad Core N4200 1.1GHz,Intel Pentium N4200 @ 1.10GHz,857,Nvidia,150,1092,Nvidia GeForce 920MX                              ,GeForce 920MX                                     ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,470.34,4,0,768,1366,0,0,0,0,1,0,2.8
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,245,3427,Nvidia GeForce GTX 960M                           ,GeForce GTX 960M                                  ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1099.0,16,1,2160,3840,0,1,0,1,0,0,2.72
0,0,0,0,0,0,0,0,0,0,1,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1599.0,8,0,1080,1920,0,1,0,0,0,1,1.31
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,2138,Intel Pentium Quad Core N4200 1.1GHz,Intel Pentium N4200 @ 1.10GHz,857,Intel,218,922,Intel HD Graphics 505                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,1,0,0,0,Budget,298.0,4,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,AMD,182,913,AMD Radeon R7 M445                                ,Radeon R7 M445                                    ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1181.27,16,0,1080,1920,0,0,0,0,1,0,2.3
0,0,0,0,0,0,0,0,0,0,1,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,AMD,579,1012,AMD Radeon 540                                    ,RadeonT R5 430                                    ,15.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1799.0,16,0,1080,1920,0,1,1,0,0,0,1.71
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,1020.0,4,1,768,1366,0,0,0,0,1,0,1.75
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,1099.0,8,0,1080,1920,0,0,0,1,0,0,2.62
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,12.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1244.0,4,0,768,1366,0,0,0,0,0,1,1.26
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,1,0,2000.0,0.0,0,0,0,0,0,1,0,Mid Range,839.0,12,0,1080,1920,0,1,1,0,0,0,2.3
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6934,Intel Core i7 6820HQ 2.7GHz,Intel Core i7-6820HQ @ 2.70GHz,1991,Nvidia,344,3549,Nvidia Quadro M2000M                              ,Quadro M2000M                                     ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,0,1,High End,2370.0,16,0,2160,3840,0,0,0,0,1,0,2.5
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,636.0,4,1,1080,1920,0,0,0,0,1,0,1.8
0,0,0,0,0,0,0,0,0,1,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2899.0,16,0,1080,1920,0,0,0,1,0,0,1.95
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,2138,Intel Pentium Dual Core N4200 1.1GHz,Intel Pentium N4200 @ 1.10GHz,857,Intel,218,922,Intel HD Graphics 505                             ,Intel HD Graphics 620                             ,15.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,581.9,8,0,1080,1920,0,0,0,0,1,0,2.0
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,686,2637,Nvidia GeForce GTX 1070M                          ,MONSTER GeForce GTX 675M                          ,17.3,0,1,0,1000.0,1000.0,1,0,0,0,0,1,0,High End,3588.8,32,1,1080,1920,0,0,0,1,0,0,4.42
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Nvidia,875,14489,Nvidia GeForce GTX 1070                           ,GeForce GTX 1070 Ti                               ,17.3,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,2350.0,16,1,1080,1920,0,0,0,1,0,0,4.3
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3506,Intel Core i7 6600U 2.6GHz,Intel Core i7-6600U @ 2.60GHz,1849,Nvidia,191,1303,Nvidia GeForce 930M                               ,GeForce 930MX                                     ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1764.0,16,1,1080,1920,0,0,0,0,0,1,1.47
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,1154,Intel Celeron Quad Core N3710 1.6GHz,Intel Celeron N3160 @ 1.60GHz,567,Intel,218,922,Intel HD Graphics 405                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,0,0,Budget,329.0,8,0,768,1366,0,0,0,0,1,0,2.2
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2299.0,16,0,1080,1920,0,0,0,0,0,1,1.7
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,14.0,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,1891.0,16,1,1080,1920,0,0,0,1,0,0,1.6
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1089.0,8,0,1080,1920,0,0,0,1,0,0,2.2
